,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,ORIGIN,DEST,TOTAL_PASSENGER
14803,13303,12197,MIA,HPN,1117
14804,13303,12206,MIA,HRL,0
14805,13303,12217,MIA,HSV,2
14806,13303,12223,MIA,HTS,152
14807,13303,12228,MIA,HUF,0
14808,13303,12264,MIA,IAD,89538
14809,13303,12266,MIA,IAH,380038
14810,13303,12278,MIA,ICT,147
14811,13303,12280,MIA,IDA,0
14812,13303,12320,MIA,ILG,0
14813,13303,12323,MIA,ILM,0
14814,13303,12324,MIA,ILN,0
14815,13303,12339,MIA,IND,43306
14816,13303,12348,MIA,INT,0
14817,13303,12390,MIA,ISO,0
14818,13303,12397,MIA,ITH,0
14819,13303,12448,MIA,JAN,0
14820,13303,12451,MIA,JAX,94645
14821,13303,12478,MIA,JFK,566756
14822,13303,12544,MIA,JQF,548
14823,13303,12878,MIA,LAF,0
14824,13303,12882,MIA,LAL,32
14825,13303,12884,MIA,LAN,486
14826,13303,12889,MIA,LAS,253545
14827,13303,12892,MIA,LAX,560630
14828,13303,12945,MIA,LEX,30
14829,13303,12953,MIA,LGA,880039
14830,13303,12992,MIA,LIT,0
14831,13303,13029,MIA,LNK,0
14832,13303,13061,MIA,LRD,0
14833,13303,13105,MIA,LUK,85
14834,13303,13198,MIA,MCI,24706
14835,13303,13204,MIA,MCO,466236
14836,13303,13232,MIA,MDW,192
14837,13303,13244,MIA,MEM,13881
14838,13303,13256,MIA,MFE,0
14839,13303,13277,MIA,MGM,3
14840,13303,13296,MIA,MHT,0
14841,13303,13303,MIA,MIA,720
14842,13303,13341,MIA,MKC,0
14843,13303,13342,MIA,MKE,155
14844,13303,13360,MIA,MLB,33
14845,13303,13377,MIA,MLU,151
14846,13303,13461,MIA,MQY,157
14847,13303,13487,MIA,MSP,127524
14848,13303,13495,MIA,MSY,121847
14849,13303,13587,MIA,MZJ,0
14850,13303,13667,MIA,NGU,3
14851,13303,13772,MIA,NUW,0
14852,13303,13796,MIA,OAK,57
14853,13303,13809,MIA,OCF,25
14854,13303,13851,MIA,OKC,1108
14855,13303,13871,MIA,OMA,382
14856,13303,13891,MIA,ONT,1255
14857,13303,13930,MIA,ORD,640533
14858,13303,13931,MIA,ORF,37803
14859,13303,14027,MIA,PBI,200
14860,13303,14092,MIA,PGV,0
14861,13303,14100,MIA,PHL,408837
14862,13303,14107,MIA,PHX,111820
14863,13303,14109,MIA,PIB,0
14864,13303,14112,MIA,PIE,55
14865,13303,14113,MIA,PIH,0
14866,13303,14122,MIA,PIT,42220
14867,13303,14131,MIA,PKB,0
14868,13303,14193,MIA,PNS,36291
14869,13303,14259,MIA,PSM,0
14870,13303,14275,MIA,PTK,45
14871,13303,14307,MIA,PVD,80
14872,13303,14321,MIA,PWM,0
14873,13303,14397,MIA,QMA,0
14874,13303,14492,MIA,RDU,142953
14875,13303,14524,MIA,RIC,17620
14876,13303,14570,MIA,RNO,1368
14877,13303,14574,MIA,ROA,296
14878,13303,14588,MIA,ROW,0
14879,13303,14635,MIA,RSW,101
14880,13303,14679,MIA,SAN,56416
14881,13303,14683,MIA,SAT,33201
14882,13303,14685,MIA,SAV,111
14883,13303,14691,MIA,SBD,0
14884,13303,14696,MIA,SBN,297
14885,13303,14730,MIA,SDF,18170
14886,13303,14747,MIA,SEA,49388
14887,13303,14750,MIA,SEF,0
14888,13303,14761,MIA,SFB,30
14889,13303,14771,MIA,SFO,182065
14890,13303,14831,MIA,SJC,1
14891,13303,14843,MIA,SJU,374252
14892,13303,14869,MIA,SLC,17368
14893,13303,14893,MIA,SMF,5
14894,13303,14908,MIA,SNA,275
14895,13303,14986,MIA,SRQ,105
14896,13303,15016,MIA,STL,66921
14897,13303,15024,MIA,STT,180843
14898,13303,15027,MIA,STX,86046
14899,13303,15070,MIA,SWF,0
14900,13303,15096,MIA,SYR,80
14901,13303,15153,MIA,TCL,0
14902,13303,15167,MIA,TEB,14
14903,13303,15249,MIA,TLH,40109
14904,13303,15295,MIA,TOL,0
14905,13303,15304,MIA,TPA,249525
14906,13303,15356,MIA,TTN,0
14907,13303,15370,MIA,TUL,4925
14908,13303,15380,MIA,TVC,0
14909,13303,15412,MIA,TYS,140
14910,13303,15624,MIA,VPS,38
14911,13303,15825,MIA,CWF,0
14912,13303,16218,MIA,YUM,0
14913,13303,16353,MIA,ZXU,3
14914,13304,13947,MIB,OSC,0
14915,13307,10397,MIE,ATL,172
14916,13307,10792,MIE,BUF,132
14917,13307,11697,MIE,FLL,178
14918,13341,10155,MKC,ACT,118
14919,13341,10329,MKC,APF,9
14920,13341,10372,MKC,ASE,3
14921,13341,10423,MKC,AUS,55
14922,13341,10529,MKC,BDL,0
14923,13341,10721,MKC,BOS,61
14924,13341,10800,MKC,BUR,4
14925,13341,10821,MKC,BWI,146
14926,13341,11027,MKC,CKB,105
14927,13341,11042,MKC,CLE,346
14928,13341,11057,MKC,CLT,35
14929,13341,11123,MKC,CPS,59
14930,13341,11298,MKC,DFW,64
14931,13341,11433,MKC,DTW,55
14932,13341,12197,MKC,HPN,57
14933,13341,12264,MKC,IAD,102
14934,13341,12266,MKC,IAH,60
14935,13341,12280,MKC,IDA,32
14936,13341,12478,MKC,JFK,50
14937,13341,12892,MKC,LAX,64
14938,13341,12896,MKC,LBB,57
14939,13341,12953,MKC,LGA,111
14940,13341,13232,MKC,MDW,121
14941,13341,13303,MKC,MIA,131
14942,13341,13487,MKC,MSP,300
14943,13341,13930,MKC,ORD,60
14944,13341,14100,MKC,PHL,60
14945,13341,14112,MKC,PIE,60
14946,13341,14122,MKC,PIT,64
14947,13341,14275,MKC,PTK,34
14948,13341,14397,MKC,QMA,0
14949,13341,14492,MKC,RDU,47
14950,13341,14679,MKC,SAN,54
14951,13341,14695,MKC,SBM,2
14952,13341,14908,MKC,SNA,120
14953,13341,15016,MKC,STL,121
14954,13341,15096,MKC,SYR,0
14955,13341,15370,MKC,TUL,42
14956,13341,16091,MKC,YIP,0
14957,13342,10140,MKE,ABQ,1043
14958,13342,10257,MKE,ALB,108
14959,13342,10329,MKE,APF,5
14960,13342,10397,MKE,ATL,428381
14961,13342,10408,MKE,ATW,0
14962,13342,10423,MKE,AUS,436
14963,13342,10424,MKE,AUW,0
14964,13342,10529,MKE,BDL,259
14965,13342,10540,MKE,BED,35
14966,13342,10590,MKE,IFP,2148
14967,13342,10599,MKE,BHM,113
14968,13342,10683,MKE,BMG,0
14969,13342,10693,MKE,BNA,527
14970,13342,10713,MKE,BOI,58
14971,13342,10721,MKE,BOS,83008
14972,13342,10781,MKE,BTR,489
14973,13342,10792,MKE,BUF,9
14974,13342,10800,MKE,BUR,249
14975,13342,10821,MKE,BWI,92775
14976,13342,10868,MKE,CAE,2
14977,13342,10965,MKE,CGF,1
14978,13342,10980,MKE,CHA,0
14979,13342,11042,MKE,CLE,18759
14980,13342,11057,MKE,CLT,82512
14981,13342,11066,MKE,CMH,10
14982,13342,11076,MKE,CMX,0
14983,13342,11109,MKE,COS,0
14984,13342,11123,MKE,CPS,308
14985,13342,11193,MKE,CVG,16730
14986,13342,11203,MKE,CWA,26
14987,13342,11259,MKE,DAL,43790
14988,13342,11278,MKE,DCA,92251
14989,13342,11292,MKE,DEN,252460
14990,13342,11298,MKE,DFW,141167
14991,13342,11337,MKE,DLH,3
14992,13342,11423,MKE,DSM,0
14993,13342,11433,MKE,DTW,167422
14994,13342,11540,MKE,ELP,101
14995,13342,11563,MKE,ENV,874
14996,13342,11587,MKE,ESC,0
14997,13342,11612,MKE,EVV,43
14998,13342,11618,MKE,EWR,47515
14999,13342,11637,MKE,FAR,53
15000,13342,11697,MKE,FLL,39737
15001,13342,11721,MKE,FNT,0
15002,13342,11823,MKE,FWA,1
15003,13342,11973,MKE,GPT,1075
15004,13342,11977,MKE,GRB,29
15005,13342,11986,MKE,GRR,34
15006,13342,11995,MKE,GSO,30
15007,13342,11996,MKE,GSP,71
15008,13342,12173,MKE,HNL,363
15009,13342,12191,MKE,HOU,1007
15010,13342,12197,MKE,HPN,5
15011,13342,12217,MKE,HSV,3
15012,13342,12264,MKE,IAD,664
15013,13342,12266,MKE,IAH,34438
15014,13342,12335,MKE,IMT,0
15015,13342,12339,MKE,IND,455
15016,13342,12391,MKE,ISP,65
15017,13342,12448,MKE,JAN,1
15018,13342,12451,MKE,JAX,80
15019,13342,12571,MKE,JVL,0
15020,13342,12884,MKE,LAN,67
15021,13342,12888,MKE,LAR,29
15022,13342,12889,MKE,LAS,187764
15023,13342,12892,MKE,LAX,49027
15024,13342,12896,MKE,LBB,22
15025,13342,12915,MKE,LCH,135
15026,13342,12917,MKE,LCK,0
15027,13342,12945,MKE,LEX,1
15028,13342,12951,MKE,LFT,118
15029,13342,12953,MKE,LGA,180581
15030,13342,12954,MKE,LGB,65
15031,13342,12992,MKE,LIT,7
15032,13342,13061,MKE,LRD,0
15033,13342,13105,MKE,LUK,60
15034,13342,13158,MKE,MAF,5
15035,13342,13184,MKE,MBS,1
15036,13342,13198,MKE,MCI,56923
15037,13342,13204,MKE,MCO,194852
15038,13342,13232,MKE,MDW,43
15039,13342,13244,MKE,MEM,294
15040,13342,13296,MKE,MHT,321
15041,13342,13303,MKE,MIA,143
15042,13342,13344,MKE,MKG,7
15043,13342,13459,MKE,MQT,0
15044,13342,13485,MKE,MSN,1
15045,13342,13487,MKE,MSP,275474
15046,13342,13495,MKE,MSY,4143
15047,13342,13796,MKE,OAK,2045
15048,13342,13830,MKE,OGG,10
15049,13342,13851,MKE,OKC,406
15050,13342,13871,MKE,OMA,643
15051,13342,13891,MKE,ONT,861
15052,13342,13930,MKE,ORD,204364
15053,13342,13931,MKE,ORF,19
15054,13342,14027,MKE,PBI,428
15055,13342,14057,MKE,PDX,708
15056,13342,14100,MKE,PHL,63015
15057,13342,14107,MKE,PHX,189846
15058,13342,14108,MKE,PIA,0
15059,13342,14122,MKE,PIT,527
15060,13342,14275,MKE,PTK,300
15061,13342,14307,MKE,PVD,199
15062,13342,14321,MKE,PWM,8
15063,13342,14492,MKE,RDU,810
15064,13342,14512,MKE,RFD,0
15065,13342,14520,MKE,RHI,0
15066,13342,14524,MKE,RIC,50
15067,13342,14570,MKE,RNO,337
15068,13342,14576,MKE,ROC,69
15069,13342,14635,MKE,RSW,62740
15070,13342,14679,MKE,SAN,20890
15071,13342,14683,MKE,SAT,134
15072,13342,14685,MKE,SAV,4
15073,13342,14730,MKE,SDF,4
15074,13342,14747,MKE,SEA,65782
15075,13342,14771,MKE,SFO,46974
15076,13342,14831,MKE,SJC,1935
15077,13342,14843,MKE,SJU,497
15078,13342,14869,MKE,SLC,298
15079,13342,14893,MKE,SMF,1205
15080,13342,14908,MKE,SNA,1263
15081,13342,14986,MKE,SRQ,22
15082,13342,15016,MKE,STL,49827
15083,13342,15304,MKE,TPA,65761
15084,13342,15370,MKE,TUL,129
15085,13342,15376,MKE,TUS,606
15086,13342,15412,MKE,TYS,0
15087,13342,15502,MKE,UTM,30
15088,13342,15882,MKE,WWD,2
15089,13344,10590,MKG,IFP,1404
15090,13344,10819,MKG,BWG,0
15091,13344,13796,MKG,OAK,0
15092,13344,13930,MKG,ORD,16652
15093,13344,14730,MKG,SDF,0
15094,13344,14877,MKG,SLN,0
15095,13344,15043,MKG,SUS,0
15096,13347,12173,MKK,HNL,52507
15097,13347,12174,MKK,HNM,0
15098,13347,12492,MKK,JHM,1646
15099,13347,12549,MKK,JRF,4048
15100,13347,12758,MKK,KOA,2685
15101,13347,13034,MKK,LNY,1122
15102,13347,13109,MKK,LUP,3091
15103,13347,13520,MKK,MUE,0
15104,13347,13830,MKK,OGG,27461
15105,13348,10849,MKL,BZN,7
15106,13348,12574,MKL,TN8,5
15107,13348,13061,MKL,LRD,0
15108,13348,13198,MKL,MCI,0
15109,13348,13418,MKL,MNZ,3
15110,13348,15016,MKL,STL,3646
15111,13360,10208,MLB,AGS,7
15112,13360,10329,MLB,APF,202
15113,13360,10397,MLB,ATL,166017
15114,13360,10589,MLB,BHB,3
15115,13360,10800,MLB,BUR,2
15116,13360,10874,MLB,CAK,11
15117,13360,10990,MLB,CHO,5
15118,13360,11057,MLB,CLT,47850
15119,13360,11617,MLB,EWN,1
15120,13360,11641,MLB,FAY,12
15121,13360,11931,MLB,GLH,100
15122,13360,11973,MLB,GPT,1160
15123,13360,11996,MLB,GSP,6
15124,13360,12391,MLB,ISP,1661
15125,13360,13230,MLB,MDT,1
15126,13360,13303,MLB,MIA,0
15127,13360,13485,MLB,MSN,5
15128,13360,13795,MLB,OAJ,5
15129,13360,13930,MLB,ORD,38
15130,13360,13931,MLB,ORF,6
15131,13360,14321,MLB,PWM,2482
15132,13360,14397,MLB,QMA,0
15133,13360,14761,MLB,SFB,39
15134,13360,15412,MLB,TYS,2
15135,13361,10693,MLC,BNA,7
15136,13367,10397,MLI,ATL,68288
15137,13367,10466,MLI,AZA,15639
15138,13367,10590,MLI,IFP,898
15139,13367,11003,MLI,CID,2
15140,13367,11292,MLI,DEN,27503
15141,13367,11298,MLI,DFW,41080
15142,13367,11423,MLI,DSM,18
15143,13367,11433,MLI,DTW,34464
15144,13367,11503,MLI,EGE,4
15145,13367,11637,MLI,FAR,128
15146,13367,11995,MLI,GSO,146
15147,13367,12197,MLI,HPN,71
15148,13367,12217,MLI,HSV,11
15149,13367,12264,MLI,IAD,6095
15150,13367,12339,MLI,IND,1
15151,13367,12889,MLI,LAS,14865
15152,13367,12891,MLI,LAW,14
15153,13367,12892,MLI,LAX,0
15154,13367,13139,MLI,LYH,30
15155,13367,13244,MLI,MEM,20
15156,13367,13487,MLI,MSP,25668
15157,13367,13930,MLI,ORD,97580
15158,13367,14082,MLI,PGD,2844
15159,13367,14112,MLI,PIE,13779
15160,13367,14512,MLI,RFD,136
15161,13367,14761,MLI,SFB,14086
15162,13367,15412,MLI,TYS,1
15163,13369,10304,MLL,ANI,20
15164,13369,10313,MLL,ANV,7
15165,13369,10416,MLL,AUK,34
15166,13369,10551,MLL,BET,2197
15167,13369,11492,MLL,EEK,0
15168,13369,11550,MLL,EMK,74
15169,13369,12195,MLL,HPB,33
15170,13369,12676,MLL,KGX,1
15171,13369,12719,MLL,KLG,1
15172,13369,12755,MLL,KNW,2
15173,13369,12769,MLL,KOT,39
15174,13369,12807,MLL,KSM,88
15175,13369,12831,MLL,KUK,4
15176,13369,13434,MLL,MOU,177
15177,13369,14234,MLL,PQS,185
15178,13369,14627,MLL,RSH,186
15179,13369,14718,MLL,SCM,51
15180,13369,15085,MLL,SXP,52
15181,13369,15554,MLL,VAK,43
15182,13377,10140,MLU,ABQ,131
15183,13377,10397,MLU,ATL,47510
15184,13377,10540,MLU,BED,150
15185,13377,10819,MLU,BWG,159
15186,13377,11298,MLU,DFW,34724
15187,13377,11531,MLU,ELD,2
15188,13377,12149,MLU,HKY,125
15189,13377,12266,MLU,IAH,18970
15190,13377,12339,MLU,IND,0
15191,13377,12896,MLU,LBB,153
15192,13377,13127,MLU,LWS,117
15193,13377,13303,MLU,MIA,152
15194,13377,13461,MLU,MQY,149
15195,13381,11630,MLY,FAI,103
15196,13381,13381,MLY,MLY,1
15197,13381,13415,MLY,MNT,0
15198,13388,10800,MMH,BUR,99
15199,13388,11292,MMH,DEN,103
15200,13388,12892,MMH,LAX,15546
15201,13388,14679,MMH,SAN,3056
15202,13388,14771,MMH,SFO,3117
15203,13389,15534,MMI,LPR,0
15204,13397,10299,MMT,ANC,0
15205,13397,14635,MMT,RSW,0
15206,13398,10154,MMU,ACK,33
15207,13398,10171,MMU,ADS,3
15208,13398,10683,MMU,BMG,3
15209,13398,10721,MMU,BOS,1
15210,13398,10785,MMU,BTV,2
15211,13398,10815,MMU,BVY,1
15212,13398,10821,MMU,BWI,0
15213,13398,11193,MMU,CVG,2201
15214,13398,11493,MMU,EEN,2
15215,13398,11675,MMU,FID,8
15216,13398,11842,MMU,GAI,1
15217,13398,12191,MMU,HOU,3
15218,13398,12197,MMU,HPN,3
15219,13398,12932,MMU,LEB,2
15220,13398,13105,MMU,LUK,4427
15221,13398,13121,MMU,LWB,10
15222,13398,13232,MMU,MDW,2
15223,13398,13541,MMU,MVY,4
15224,13398,14648,MMU,RUT,6
15225,13398,14996,MMU,SSI,6
15226,13398,15167,MMU,TEB,0
15227,13415,11630,MNT,FAI,150
15228,13415,12214,MNT,HSL,3
15229,13415,13381,MNT,MLY,1
15230,13415,14559,MNT,RMP,4
15231,13418,10868,MNZ,CAE,3
15232,13418,11456,MNZ,DXR,4
15233,13418,11479,MNZ,ECG,458
15234,13418,11697,MNZ,FLL,2
15235,13418,11961,MNZ,GON,2
15236,13418,12197,MNZ,HPN,3
15237,13418,12448,MNZ,JAN,18
15238,13418,13232,MNZ,MDW,0
15239,13418,13348,MNZ,MKL,3
15240,13418,13577,MNZ,MYR,3
15241,13418,13984,MNZ,OWD,4
15242,13422,10397,MOB,ATL,129364
15243,13422,10599,MOB,BHM,87
15244,13422,11057,MOB,CLT,47671
15245,13422,11146,MOB,CRW,5
15246,13422,11150,MOB,CSG,2
15247,13422,11298,MOB,DFW,40009
15248,13422,11996,MOB,GSP,63
15249,13422,12266,MOB,IAH,59154
15250,13422,13495,MOB,MSY,3
15251,13422,13930,MOB,ORD,11759
15252,13422,14092,MOB,PGV,3
15253,13422,14193,MOB,PNS,84
15254,13422,14842,MOB,SJT,1
15255,13422,15412,MOB,TYS,1
15256,13424,10590,MOD,IFP,23
15257,13424,10800,MOD,BUR,2
15258,13424,15618,MOD,VNY,4
15259,13433,10466,MOT,AZA,18367
15260,13433,10590,MOT,IFP,1250
15261,13433,10627,MOT,BIS,0
15262,13433,10800,MOT,BUR,4
15263,13433,11122,MOT,CPR,158
15264,13433,11233,MOT,CYS,6
15265,13433,11292,MOT,DEN,28779
15266,13433,11563,MOT,ENV,765
15267,13433,11637,MOT,FAR,0
15268,13433,11898,MOT,GFK,0
15269,13433,12389,MOT,ISN,0
15270,13433,12889,MOT,LAS,20342
15271,13433,13433,MOT,MOT,0
15272,13433,13487,MOT,MSP,80747
15273,13434,10304,MOU,ANI,21
15274,13434,10416,MOU,AUK,152
15275,13434,10551,MOU,BET,2233
15276,13434,11280,MOU,DCK,3
15277,13434,11550,MOU,EMK,168
15278,13434,11643,MOU,FBK,8
15279,13434,12087,MOU,HCR,1
15280,13434,12195,MOU,HPB,100
15281,13434,12676,MOU,KGX,2
15282,13434,12719,MOU,KLG,2
15283,13434,12769,MOU,KOT,116
15284,13434,12807,MOU,KSM,589
15285,13434,13369,MOU,MLL,186
15286,13434,13434,MOU,MOU,2
15287,13434,13873,MOU,OME,5
15288,13434,14234,MOU,PQS,225
15289,13434,14627,MOU,RSH,105
15290,13434,14709,MOU,SCC,0
15291,13434,14718,MOU,SCM,160
15292,13434,14816,MOU,SHX,1
15293,13434,15085,MOU,SXP,58
15294,13434,15554,MOU,VAK,21
15295,13434,15721,MOU,WBB,1
15296,13450,10154,MPV,ACK,6
15297,13450,10540,MPV,BED,2
15298,13450,12197,MPV,HPN,2
15299,13459,10792,MQT,BUF,45
15300,13459,11076,MQT,CMX,0
15301,13459,11433,MQT,DTW,27149
15302,13459,11977,MQT,GRB,41
15303,13459,12335,MQT,IMT,0
15304,13459,13342,MQT,MKE,0
15305,13459,13930,MQT,ORD,18015
15306,13459,14842,MQT,SJT,134
15307,13461,10208,MQY,AGS,15
15308,13461,10397,MQY,ATL,1
15309,13461,10400,MQY,ATO,4
15310,13461,10643,MQY,BKG,2
15311,13461,10676,MQY,BLV,6
15312,13461,10693,MQY,BNA,1
15313,13461,10819,MQY,BWG,1
15314,13461,11042,MQY,CLE,0
15315,13461,11049,MQY,CLL,8
15316,13461,11057,MQY,CLT,135
15317,13461,11111,MQY,COU,148
15318,13461,11259,MQY,DAL,153
15319,13461,11421,MQY,DSI,15
15320,13461,11481,MQY,ECP,13
15321,13461,11624,MQY,EYW,6
15322,13461,11721,MQY,FNT,0
15323,13461,11764,MQY,FRG,1
15324,13461,11996,MQY,GSP,0
15325,13461,12124,MQY,HHH,4
15326,13461,12155,MQY,HLM,2
15327,13461,12217,MQY,HSV,6
15328,13461,12223,MQY,HTS,138
15329,13461,12339,MQY,IND,0
15330,13461,12388,MQY,ISM,6
15331,13461,12448,MQY,JAN,1152
15332,13461,12544,MQY,JQF,0
15333,13461,12889,MQY,LAS,18
15334,13461,12898,MQY,LBE,0
15335,13461,12945,MQY,LEX,3
15336,13461,12955,MQY,LGC,4
15337,13461,13061,MQY,LRD,0
15338,13461,13198,MQY,MCI,0
15339,13461,13219,MQY,MDF,2
15340,13461,13244,MQY,MEM,4
15341,13461,13303,MQY,MIA,142
15342,13461,13377,MQY,MLU,149
15343,13461,13418,MQY,MNZ,0
15344,13461,13796,MQY,OAK,0
15345,13461,13851,MQY,OKC,15
15346,13461,13931,MQY,ORF,29
15347,13461,14050,MQY,PDK,20
15348,13461,14098,MQY,PHF,0
15349,13461,14100,MQY,PHL,2
15350,13461,14320,MQY,PWK,2
15351,13461,14492,MQY,RDU,1
15352,13461,14685,MQY,SAV,5
15353,13461,14877,MQY,SLN,0
15354,13461,15043,MQY,SUS,0
15355,13461,15153,MQY,TCL,41
15356,13461,15249,MQY,TLH,4
15357,13461,15295,MQY,TOL,140
15358,13461,15304,MQY,TPA,0
15359,13461,15370,MQY,TUL,0
15360,13461,15412,MQY,TYS,12
15361,13461,16091,MQY,YIP,0
15362,13461,16719,MQY,N2C,0
15363,13463,15295,MRB,TOL,0
15364,13464,10744,MRC,BRL,14
15365,13464,12884,MRC,LAN,0
15366,13464,13796,MRC,OAK,0
15367,13464,13898,MRC,OPF,0
15368,13464,14098,MRC,PHF,0
15369,13467,10245,MRI,AKN,0
15370,13467,12184,MRI,HOM,0
15371,13467,12583,MRI,JZE,21
15372,13467,14863,MRI,SKW,58
15373,13467,15171,MRI,TEK,660
15374,13467,15406,MRI,TYE,1928
15375,13467,15934,MRI,XWA,90
15376,13467,16390,MRI,BVU,1186
15377,13476,10136,MRY,ABI,1
15378,13476,10140,MRY,ABQ,517
15379,13476,10559,MRY,BFI,7
15380,13476,10590,MRY,IFP,83
15381,13476,10800,MRY,BUR,11
15382,13476,11423,MRY,DSM,9
15383,13476,11540,MRY,ELP,23
15384,13476,11563,MRY,ENV,2
15385,13476,11638,MRY,FAT,29
15386,13476,12889,MRY,LAS,14139
15387,13476,12892,MRY,LAX,66094
15388,13476,13303,MRY,MIA,0
15389,13476,13796,MRY,OAK,0
15390,13476,13871,MRY,OMA,3
15391,13476,13964,MRY,OTH,4
15392,13476,14107,MRY,PHX,64624
15393,13476,14570,MRY,RNO,635
15394,13476,14679,MRY,SAN,21976
15395,13476,14683,MRY,SAT,257
15396,13476,14771,MRY,SFO,23487
15397,13476,15376,MRY,TUS,4
15398,13484,10397,MSL,ATL,3160
15399,13484,10693,MSL,BNA,2134
15400,13484,12217,MSL,HSV,0
15401,13485,10397,MSN,ATL,112846
15402,13485,10408,MSN,ATW,0
15403,13485,10540,MSN,BED,45
15404,13485,10558,MSN,BFF,0
15405,13485,10590,MSN,IFP,1811
15406,13485,10620,MSN,BIL,167
15407,13485,10683,MSN,BMG,99
15408,13485,10685,MSN,BMI,0
15409,13485,10693,MSN,BNA,163
15410,13485,10713,MSN,BOI,0
15411,13485,10721,MSN,BOS,176
15412,13485,10785,MSN,BTV,25
15413,13485,10821,MSN,BWI,99
15414,13485,10849,MSN,BZN,2
15415,13485,10874,MSN,CAK,149
15416,13485,10980,MSN,CHA,18
15417,13485,11003,MSN,CID,38
15418,13485,11042,MSN,CLE,2
15419,13485,11057,MSN,CLT,28426
15420,13485,11066,MSN,CMH,73
15421,13485,11067,MSN,CMI,233
15422,13485,11109,MSN,COS,33
15423,13485,11123,MSN,CPS,103
15424,13485,11193,MSN,CVG,3
15425,13485,11203,MSN,CWA,0
15426,13485,11233,MSN,CYS,0
15427,13485,11252,MSN,DAB,4
15428,13485,11259,MSN,DAL,141
15429,13485,11278,MSN,DCA,13798
15430,13485,11292,MSN,DEN,97830
15431,13485,11298,MSN,DFW,59284
15432,13485,11423,MSN,DSM,0
15433,13485,11433,MSN,DTW,151746
15434,13485,11563,MSN,ENV,594
15435,13485,11618,MSN,EWR,20842
15436,13485,11719,MSN,FNL,0
15437,13485,11973,MSN,GPT,542
15438,13485,11977,MSN,GRB,0
15439,13485,12003,MSN,GTF,0
15440,13485,12264,MSN,IAD,132
15441,13485,12266,MSN,IAH,96
15442,13485,12339,MSN,IND,258
15443,13485,12451,MSN,JAX,3
15444,13485,12878,MSN,LAF,178
15445,13485,12884,MSN,LAN,284
15446,13485,12889,MSN,LAS,124
15447,13485,12892,MSN,LAX,156
15448,13485,12917,MSN,LCK,142
15449,13485,12945,MSN,LEX,0
15450,13485,12953,MSN,LGA,27230
15451,13485,13029,MSN,LNK,341
15452,13485,13076,MSN,LSE,28
15453,13485,13204,MSN,MCO,0
15454,13485,13230,MSN,MDT,50
15455,13485,13244,MSN,MEM,0
15456,13485,13303,MSN,MIA,0
15457,13485,13342,MSN,MKE,0
15458,13485,13398,MSN,MMU,1
15459,13485,13485,MSN,MSN,0
15460,13485,13487,MSN,MSP,161869
15461,13485,13674,MSN,NHZ,2
15462,13485,13795,MSN,OAJ,1
15463,13485,13871,MSN,OMA,39
15464,13485,13930,MSN,ORD,198626
15465,13485,14100,MSN,PHL,131
15466,13485,14492,MSN,RDU,128
15467,13485,14711,MSN,SCE,69
15468,13485,14747,MSN,SEA,42
15469,13485,14771,MSN,SFO,4259
15470,13485,14814,MSN,SHV,0
15471,13485,14869,MSN,SLC,18171
15472,13485,15010,MSN,STE,0
15473,13485,15016,MSN,STL,17
15474,13485,15096,MSN,SYR,34
15475,13485,15249,MSN,TLH,113
15476,13485,15370,MSN,TUL,9
15477,13485,16091,MSN,YIP,255
15478,13485,16133,MSN,YNG,36
15479,13486,10268,MSO,ALO,124
15480,13486,10327,MSO,APC,0
15481,13486,10397,MSO,ATL,1158
15482,13486,10466,MSO,AZA,16919
15483,13486,10800,MSO,BUR,5
15484,13486,10918,MSO,CDC,171
15485,13486,11292,MSO,DEN,85675
15486,13486,11423,MSO,DSM,0
15487,13486,11563,MSO,ENV,259
15488,13486,11648,MSO,FCA,38
15489,13486,11719,MSO,FNL,122
15490,13486,11869,MSO,GCN,110
15491,13486,12003,MSO,GTF,0
15492,13486,12889,MSO,LAS,15033
15493,13486,12892,MSO,LAX,7974
15494,13486,13244,MSO,MEM,92
15495,13486,13486,MSO,MSO,0
15496,13486,13487,MSO,MSP,61442
15497,13486,13796,MSO,OAK,3059
15498,13486,13930,MSO,ORD,7360
15499,13486,14057,MSO,PDX,21402
15500,13486,14122,MSO,PIT,154
15501,13486,14747,MSO,SEA,87789
15502,13486,14771,MSO,SFO,3095
15503,13486,14869,MSO,SLC,68848
15504,13486,14893,MSO,SMF,116
15505,13486,14905,MSO,SMX,114
15506,13487,10136,MSP,ABI,6
15507,13487,10140,MSP,ABQ,30677
15508,13487,10141,MSP,ABR,25933
15509,13487,10185,MSP,AEX,0
15510,13487,10194,MSP,AFW,0
15511,13487,10257,MSP,ALB,26690
15512,13487,10268,MSP,ALO,124
15513,13487,10299,MSP,ANC,115529
15514,13487,10372,MSP,ASE,1726
15515,13487,10397,MSP,ATL,765074
15516,13487,10408,MSP,ATW,52161
15517,13487,10423,MSP,AUS,82145
15518,13487,10469,MSP,AZO,19843
15519,13487,10529,MSP,BDL,117579
15520,13487,10540,MSP,BED,206
15521,13487,10559,MSP,BFI,52
15522,13487,10590,MSP,IFP,11165
15523,13487,10620,MSP,BIL,84353
15524,13487,10627,MSP,BIS,118746
15525,13487,10631,MSP,BJI,23774
15526,13487,10647,MSP,BKL,107
15527,13487,10683,MSP,BMG,26
